,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
2094,10838919,16000,16000,16000.0,60 months,BAT5629144,15.61,C,C3,Technical Analyst,3 years,MORTGAGE,47500.0,Verified,n,,credit_card,Credit Card Refinance,156xx,PA,24.91,1.0,0.0,17.0,,9.0,0.0,18532.0,76.9,14.0,w,4435.66,0.0,0.0,0.0,0.0,,INDIVIDUAL,,109th week,0.0,0.0,126177.0,24100.0,0
2095,33920767,2000,2000,2000.0,36 months,BAT2078974,14.99,C,C5,Small Business,4 years,RENT,72000.0,Not Verified,n,,debt_consolidation,Debt consolidation,917xx,CA,6.63,0.0,0.0,24.0,,13.0,0.0,3189.0,86.2,18.0,w,309.98,0.0,0.0,0.0,0.0,24.0,INDIVIDUAL,,65th week,0.0,0.0,56944.0,3700.0,0
2096,11647267,12500,12500,12375.0,36 months,,8.9,A,A5,Assistant Professor,7 years,MORTGAGE,65000.0,Source Verified,n,,credit_card,Chase Mastercard,136xx,NY,17.6,0.0,2.0,44.0,,6.0,0.0,13822.0,50.8,15.0,f,1490.31,0.0,0.0,0.0,0.0,,INDIVIDUAL,,96th week,0.0,0.0,134854.0,27200.0,1
2097,15779704,6000,6000,6000.0,36 months,BAT5489674,11.99,B,B3,Billing Specialist,2 years,MORTGAGE,46000.0,Not Verified,n,,debt_consolidation,Debt consolidation,201xx,VA,27.18,0.0,1.0,36.0,,12.0,0.0,3341.0,34.1,31.0,w,947.28,0.0,0.0,0.0,0.0,37.0,INDIVIDUAL,,91th week,0.0,17929.0,205914.0,9800.0,0
2098,16761619,8800,8800,8800.0,36 months,BAT3461431,12.49,B,B5,Student Service Representative,1 year,RENT,34500.0,Not Verified,n,,debt_consolidation,Debt consolidation,605xx,IL,29.87,0.0,1.0,,,15.0,0.0,7176.0,55.6,26.0,f,1357.2,0.0,0.0,0.0,0.0,,INDIVIDUAL,,83th week,0.0,0.0,32620.0,12900.0,0
2099,34682416,25000,25000,25000.0,36 months,BAT2078974,11.67,B,B4,Mortgage Manager,6 years,MORTGAGE,60500.0,Source Verified,n,,credit_card,Credit card refinancing,633xx,MO,18.9,0.0,2.0,77.0,78.0,14.0,1.0,2580.0,14.7,47.0,w,2850.7,0.0,0.0,0.0,0.0,77.0,INDIVIDUAL,,61th week,0.0,0.0,215936.0,17600.0,0
2100,39323892,5000,5000,5000.0,36 months, ,8.67,B,B1,Tax Associate,1 year,RENT,100800.0,Not Verified,n,,other,Other,900xx,CA,5.73,0.0,0.0,,,4.0,0.0,3874.0,27.7,6.0,f,336.37,0.0,0.0,0.0,0.0,,INDIVIDUAL,,43th week,0.0,0.0,11190.0,14000.0,1
2101,62493095,13225,13225,13225.0,60 months, ,14.65,C,C5,template tech,10+ years,MORTGAGE,49500.0,Verified,n,,home_improvement,Home improvement,276xx,NC,20.95,0.0,0.0,57.0,35.0,7.0,1.0,6274.0,49.0,31.0,w,623.93,0.0,0.0,0.0,0.0,32.0,INDIVIDUAL,,17th week,0.0,0.0,30137.0,12750.0,0
2102,35933541,6700,6700,6650.0,36 months,BAT2078974,13.98,C,C3,Fabrication,< 1 year,RENT,18720.0,Source Verified,n,,debt_consolidation,Debt consolidation,344xx,FL,14.22,0.0,1.0,,,21.0,0.0,6341.0,33.4,25.0,w,919.92,0.0,0.0,0.0,0.0,,INDIVIDUAL,,65th week,0.0,0.0,56335.0,19000.0,0
2103,70001129,11200,11200,11200.0,60 months,BAT1586599,18.99,E,E3,line server,4 years,RENT,36000.0,Source Verified,n,,credit_card,Credit card refinancing,241xx,VA,19.53,0.0,0.0,26.0,,7.0,0.0,1250.0,11.2,13.0,w,153.61,0.0,0.0,0.0,0.0,,INDIVIDUAL,,4th week,0.0,0.0,29466.0,11700.0,0
2104,11953193,10000,10000,10000.0,36 months, ,15.61,C,C4,Firefighter/ Paramedic,5 years,MORTGAGE,100000.0,Not Verified,n,"   > We are currently looking to reduce our debt on credit cards.  This will help lower our monthly payment due to the lower interest rate.  Furthermore, this will help us pay our debt off quicker.<br>",debt_consolidation,Debt consolidation,601xx,IL,17.74,0.0,1.0,79.0,,12.0,0.0,23521.0,81.4,22.0,w,1503.45,0.0,1251.36,225.2448,0.0,79.0,INDIVIDUAL,,57th week,0.0,0.0,42498.0,28900.0,0
2105,1713718,25475,25475,25475.0,36 months,BAT1135695,17.27,C,C5,"Churchill Downs, Inc.",5 years,RENT,65000.0,Verified,n,,debt_consolidation,debt consolidation,402xx,KY,14.55,0.0,1.0,,,8.0,0.0,19207.0,63.8,19.0,f,7339.91,0.0,0.0,0.0,0.0,,INDIVIDUAL,,156th week,0.0,,,,1
2106,63446188,7200,7200,7200.0,36 months,BAT4271519,11.53,B,B5,project manager,7 years,RENT,71000.0,Verified,n,,debt_consolidation,Debt consolidation,301xx,GA,18.68,1.0,1.0,21.0,90.0,6.0,1.0,4167.0,42.1,9.0,f,280.79,0.0,0.0,0.0,0.0,,INDIVIDUAL,,17th week,0.0,0.0,39368.0,9900.0,0
2107,21909342,22650,22650,22650.0,60 months, ,18.24,D,D5,Registered Nurse,< 1 year,MORTGAGE,54000.0,Source Verified,n,,debt_consolidation,Debt consolidation,144xx,NY,25.6,0.0,1.0,54.0,,18.0,0.0,18778.0,61.6,37.0,w,1022.12,0.0,3163.52,569.4336,0.0,,INDIVIDUAL,,13th week,0.0,646.0,184791.0,30500.0,0
2108,65366893,21125,21125,21125.0,36 months,BAT2252229,13.99,C,C4,,,RENT,60000.0,Not Verified,n,,credit_card,Credit card refinancing,112xx,NY,8.92,0.0,1.0,50.0,4.0,18.0,2.0,6024.0,25.3,33.0,w,689.31,0.0,0.0,0.0,0.0,50.0,INDIVIDUAL,,13th week,0.0,8350.0,6024.0,23800.0,0
2109,51252108,35000,35000,35000.0,60 months,BAT1184694,18.84,E,E2,Principal,10+ years,MORTGAGE,100000.0,Source Verified,n,,debt_consolidation,Debt consolidation,297xx,SC,17.52,0.0,1.0,,,15.0,0.0,32657.0,42.4,43.0,w,4198.16,0.0,0.0,0.0,0.0,,INDIVIDUAL,,35th week,0.0,0.0,252396.0,77100.0,0
2110,13310601,10000,10000,10000.0,36 months, ,14.47,C,C2,Driver,9 years,RENT,60000.0,Not Verified,n,> To consolidate debt<br>,debt_consolidation,Debt consolidation,061xx,CT,14.12,0.0,1.0,25.0,,8.0,0.0,4385.0,54.1,21.0,w,682.42,0.0,1209.2,12.092,0.0,25.0,INDIVIDUAL,,26th week,0.0,0.0,25806.0,8100.0,0
2111,842042,5000,5000,5000.0,60 months,,13.43,C,C3,,4 years,RENT,40000.0,Not Verified,n,,debt_consolidation,Brandons consolidation loan,194xx,PA,14.49,0.0,2.0,,,9.0,0.0,3315.0,21.7,13.0,f,1020.71,0.0,219.31,2.0,0.0,,INDIVIDUAL,,96th week,0.0,,,,0
2112,12448294,10000,10000,10000.0,36 months, ,13.98,C,C1,HVAC technician,3 years,MORTGAGE,105000.0,Source Verified,n,,debt_consolidation,Debt consolidation,853xx,AZ,5.74,0.0,2.0,,59.0,11.0,1.0,10169.0,52.4,23.0,w,2006.13,0.0,0.0,0.0,0.0,,INDIVIDUAL,,104th week,0.0,0.0,24192.0,19400.0,0
2113,4368413,24000,24000,24000.0,36 months, ,8.9,A,A5,Public Storage,9 years,MORTGAGE,90000.0,Verified,n,,debt_consolidation,pay cards off,915xx,CA,18.67,0.0,0.0,,,17.0,0.0,63788.0,70.9,38.0,w,2197.14,0.0,0.0,0.0,0.0,,INDIVIDUAL,,70th week,0.0,0.0,467700.0,90008.0,1
2114,44727534,17875,17875,17875.0,60 months,BAT4136152,24.99,F,F4,,,MORTGAGE,65000.0,Verified,n,,debt_consolidation,Debt consolidation,273xx,NC,27.12,0.0,1.0,,118.0,10.0,1.0,7106.0,60.2,30.0,f,3521.88,0.0,0.0,0.0,0.0,,INDIVIDUAL,,44th week,0.0,155.0,166000.0,11800.0,0
2115,66383445,12000,12000,12000.0,36 months,BAT1586599,9.99,B,B3,Supply Technician,10+ years,RENT,52000.0,Source Verified,n,,credit_card,Credit card refinancing,770xx,TX,11.45,1.0,0.0,9.0,,15.0,0.0,8013.0,35.9,27.0,f,184.09,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,327.0,69541.0,22300.0,0
2116,45320598,3900,3900,3875.0,36 months,BAT4136152,14.65,C,C5,Teacher,10+ years,MORTGAGE,67000.0,Source Verified,n,,debt_consolidation,Debt consolidation,470xx,IN,14.4,2.0,0.0,13.0,79.0,11.0,1.0,2767.0,43.9,36.0,f,420.44,0.0,0.0,0.0,0.0,27.0,INDIVIDUAL,,44th week,0.0,0.0,96198.0,6300.0,0
2117,19345586,20000,20000,20000.0,60 months,BAT2136391,16.29,D,D2,senior product planner,7 years,MORTGAGE,180000.0,Source Verified,n,,car,Car financing,786xx,TX,5.59,0.0,2.0,,,14.0,0.0,17011.0,52.0,32.0,f,0.0,0.0,2862.08,515.1744,1.0,,INDIVIDUAL,,NAth week,0.0,6703.0,242582.0,69900.0,0
2118,26416502,25000,25000,25000.0,60 months,BAT2333412,14.49,C,C4,Attorney,4 years,RENT,302500.0,Source Verified,n,,credit_card,Credit card refinancing,940xx,CA,13.55,0.0,0.0,,,13.0,0.0,56468.0,76.6,31.0,w,4390.98,0.0,0.0,0.0,0.0,,INDIVIDUAL,,74th week,0.0,0.0,294141.0,73700.0,0
2119,39743055,18450,18450,18450.0,60 months,BAT4722912,15.99,D,D2,Teacher,2 years,MORTGAGE,55000.0,Not Verified,n,,debt_consolidation,Debt consolidation,986xx,WA,18.87,0.0,0.0,49.0,,16.0,0.0,21515.0,59.3,50.0,f,2941.86,0.0,0.0,0.0,0.0,,INDIVIDUAL,,57th week,0.0,563.0,171366.0,36300.0,0
2120,371755,6500,6500,1650.0,36 months,BAT3706046,13.99,D,D3,Bio-Rad Laboratories,8 years,RENT,51012.0,Not Verified,n,To get a better fixed rate for my credit card debt and to be able to pay off my debt faster,debt_consolidation,Debt Payoff,945xx,CA,13.81,0.0,0.0,,,15.0,0.0,29212.0,63.1,25.0,f,1615.55,0.0,0.0,0.0,0.0,,INDIVIDUAL,,161th week,0.0,,,,1
2121,8938993,28000,28000,28000.0,36 months,BAT4351734,15.61,C,C3,Nabors Completion & Production Service,10+ years,OWN,113000.0,Verified,n,> Payoff credit cards and personel loans<br>,debt_consolidation,lifesaver,934xx,CA,19.47,1.0,1.0,7.0,,12.0,0.0,12885.0,30.2,47.0,w,3819.4,0.0,0.0,0.0,0.0,7.0,INDIVIDUAL,,52th week,0.0,0.0,72260.0,42700.0,1
2122,9117305,4000,4000,4000.0,36 months,BAT4351734,9.99,B,B1,Westhues electric,1 year,MORTGAGE,55000.0,Not Verified,n,,debt_consolidation,DC,660xx,KS,17.21,0.0,1.0,,,8.0,0.0,14159.0,40.0,21.0,w,598.89,0.0,0.0,0.0,0.0,,INDIVIDUAL,,122th week,0.0,0.0,163007.0,35400.0,0
2123,41413861,6600,6600,6600.0,36 months,BAT4694572,11.99,B,B5,Mechanical Engineer,10+ years,MORTGAGE,82000.0,Source Verified,n,,debt_consolidation,Debt consolidation,880xx,NM,16.96,0.0,1.0,,,13.0,0.0,44661.0,83.0,29.0,f,678.05,0.0,0.0,0.0,0.0,,INDIVIDUAL,,52th week,0.0,0.0,155408.0,53800.0,0
2124,71216030,1200,1200,1200.0,36 months,BAT2803411,9.76,B,B3,Supervisor,10+ years,MORTGAGE,65000.0,Not Verified,n,,home_improvement,Home improvement,959xx,CA,22.42,0.0,0.0,25.0,,7.0,0.0,4098.0,39.0,29.0,f,9.11,0.0,0.0,0.0,0.0,,INDIVIDUAL,,4th week,0.0,0.0,291393.0,10500.0,0
2125,37907643,8400,8400,8400.0,36 months,BAT4722912,7.49,A,A4,print engineer,3 years,RENT,85000.0,Verified,n,,debt_consolidation,Debt consolidation,945xx,CA,23.18,0.0,2.0,45.0,,15.0,0.0,5056.0,9.3,37.0,w,576.84,0.0,0.0,0.0,0.0,,INDIVIDUAL,,57th week,0.0,0.0,209633.0,54300.0,0
2126,61854854,25100,25100,25050.0,36 months, ,16.55,D,D2,Supervisor,10+ years,MORTGAGE,50200.0,Source Verified,n,,debt_consolidation,Debt consolidation,448xx,OH,7.08,0.0,0.0,,,11.0,0.0,8350.0,69.0,19.0,f,1293.17,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,107369.0,12100.0,0
2127,19325185,7000,7000,7000.0,36 months,BAT2333412,16.29,D,D2,Owner,10+ years,RENT,52000.0,Not Verified,n,,major_purchase,Major purchase,954xx,CA,13.01,1.0,1.0,22.0,,7.0,0.0,10380.0,58.3,9.0,f,866.08,0.0,0.0,0.0,0.0,,INDIVIDUAL,,43th week,0.0,0.0,20908.0,17800.0,1
2128,5327827,22875,22875,22825.0,60 months,,13.11,B,B4,King Capital Advisors Inc,7 years,MORTGAGE,52000.0,Verified,n,,debt_consolidation,Debt Consolidation,774xx,TX,10.41,0.0,0.0,,,14.0,0.0,20290.0,43.7,34.0,f,6485.71,0.0,0.0,0.0,0.0,,INDIVIDUAL,,144th week,0.0,0.0,121759.0,46400.0,0
2129,70161946,8000,8000,8000.0,36 months, ,9.99,B,B3,CEO,10+ years,OWN,100000.0,Not Verified,n,,home_improvement,Home improvement,287xx,NC,6.02,0.0,0.0,60.0,40.0,5.0,2.0,4362.0,40.4,12.0,f,62.16,0.0,0.0,0.0,0.0,60.0,INDIVIDUAL,,4th week,0.0,5761.0,190975.0,10800.0,0
2130,8715482,2575,2575,2575.0,36 months, ,20.31,D,D5,United Parcel Service,10+ years,RENT,45000.0,Source Verified,n,> the higher amount i requested was for debt consolidation and car repairs. i was not approved by my requested amount so i am using this loan for car repairs.<br>,debt_consolidation,Debt consolidation,982xx,WA,15.89,0.0,4.0,,,7.0,0.0,11393.0,66.2,22.0,f,460.63,0.0,0.0,0.0,0.0,,INDIVIDUAL,,52th week,0.0,0.0,58783.0,17200.0,0
2131,70463970,18000,18000,17900.0,60 months,,13.18,C,C3,administrative assistant,10+ years,RENT,47000.0,Verified,n,,debt_consolidation,Debt consolidation,918xx,CA,30.41,0.0,0.0,,,11.0,0.0,12785.0,37.7,30.0,w,171.34,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,161954.0,33900.0,0
2132,34932118,20000,20000,19975.0,36 months,BAT2078974,8.39,A,A5,Manager,10+ years,MORTGAGE,150000.0,Verified,n,,credit_card,Credit card refinancing,606xx,IL,16.36,1.0,2.0,22.0,,16.0,0.0,30245.0,90.6,23.0,f,1618.05,0.0,0.0,0.0,0.0,,INDIVIDUAL,,61th week,0.0,0.0,72715.0,33400.0,0
2133,63536124,25000,25000,25000.0,36 months,BAT4271519,10.99,B,B4,HR Fiscal Manager,10+ years,MORTGAGE,95700.0,Not Verified,n,,debt_consolidation,Debt consolidation,342xx,FL,17.74,1.0,0.0,8.0,,28.0,0.0,34811.0,52.3,52.0,f,867.99,0.0,0.0,0.0,0.0,94.0,INDIVIDUAL,,17th week,0.0,0.0,293137.0,66500.0,0
2134,527342,16800,16800,16738.1467404,36 months,BAT4201183,13.92,C,C4,New York Life Insurance,8 years,MORTGAGE,225000.0,Verified,n,"Never missed a payment in my life.  Credit card issuers get bailed out by the government at the expense of their customers by raising their rates to astronomical levels.  In addition, lenders cut all credit availability to their customers by reducing limits.  I would like to refinance some of my debt at a lower rate.",credit_card,Debt Consolidation and better rate,070xx,NJ,24.06,0.0,3.0,,,12.0,0.0,109027.0,90.2,29.0,f,3840.54,0.0,0.0,0.0,0.0,,INDIVIDUAL,,161th week,0.0,,,,1
2135,54456800,15000,15000,14975.0,36 months,BAT3726927,11.53,B,B5,mri technologist,4 years,MORTGAGE,64000.0,Not Verified,n,,credit_card,Credit card refinancing,773xx,TX,35.2,0.0,0.0,,,17.0,0.0,23879.0,64.9,40.0,f,927.35,0.0,0.0,0.0,0.0,,INDIVIDUAL,,31th week,0.0,0.0,272909.0,36800.0,0
2136,30084419,9600,9600,9600.0,36 months,,6.03,A,A1,General Manager,10+ years,MORTGAGE,77400.0,Not Verified,n,,home_improvement,Home improvement,175xx,PA,0.0,0.0,1.0,,,5.0,0.0,0.0,0.0,17.0,w,621.23,0.0,0.0,0.0,0.0,,INDIVIDUAL,,70th week,0.0,0.0,175440.0,49500.0,0
2137,70081371,35000,35000,34900.0,60 months,BAT1586599,18.99,E,E3,"Business Consultant, Salesforce Automati",2 years,RENT,99000.0,Verified,n,,debt_consolidation,Debt consolidation,890xx,NV,35.55,0.0,0.0,,101.0,11.0,1.0,1402.0,13.0,17.0,f,480.02,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,74.0,175530.0,10800.0,0
2138,16009959,13000,13000,13000.0,60 months,BAT5489674,18.25,D,D3,Clerk,10+ years,RENT,30000.0,Verified,n,,debt_consolidation,Debt consolidation,201xx,VA,9.76,0.0,1.0,52.0,78.0,9.0,1.0,10563.0,42.1,18.0,f,3679.08,0.0,0.0,0.0,0.0,52.0,INDIVIDUAL,,91th week,0.0,0.0,10563.0,25100.0,0
2139,58659936,21000,21000,21000.0,36 months, ,7.89,A,A5,journeyman hvac technician,10+ years,MORTGAGE,82000.0,Verified,n,,home_improvement,Home improvement,170xx,PA,0.37,0.0,0.0,,,8.0,0.0,2154.0,6.3,30.0,w,591.89,0.0,0.0,0.0,0.0,,INDIVIDUAL,,22th week,0.0,0.0,91801.0,34000.0,0
2140,67870787,7500,7500,7500.0,36 months, ,12.29,C,C1,Paralegal,7 years,OWN,32000.0,Verified,n,,other,Other,191xx,PA,14.77,0.0,2.0,31.0,,8.0,0.0,9174.0,19.0,15.0,f,141.61,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,43687.0,48200.0,0
2141,43816072,16000,16000,16000.0,60 months, ,19.52,E,E3,Associate Financial Rep,2 years,MORTGAGE,50000.0,Not Verified,n,,debt_consolidation,Debt consolidation,180xx,PA,23.68,2.0,0.0,17.0,,11.0,0.0,1265.0,21.1,33.0,w,2437.41,0.0,0.0,0.0,0.0,17.0,INDIVIDUAL,,48th week,0.0,0.0,145497.0,6000.0,0
2142,44998390,12450,12450,12450.0,60 months,BAT4136152,17.57,D,D4,Event Coordinator,4 years,MORTGAGE,25000.0,Source Verified,n,,debt_consolidation,Debt consolidation,185xx,PA,25.92,2.0,0.0,10.0,,16.0,0.0,22888.0,76.8,27.0,f,1720.99,0.0,0.0,0.0,0.0,,INDIVIDUAL,,44th week,0.0,0.0,39518.0,29800.0,0
2143,62404171,7000,7000,7000.0,36 months,,5.32,A,A1,PERMIT SUPERVISOE,10+ years,MORTGAGE,67000.0,Not Verified,n,,credit_card,Credit card refinancing,762xx,TX,12.02,0.0,1.0,,,10.0,0.0,6383.0,43.0,11.0,w,117.27,0.0,0.0,0.0,0.0,26.0,INDIVIDUAL,,17th week,0.0,120.0,118090.0,14900.0,0
2144,68538073,16000,16000,15875.0,36 months,BAT1586599,15.41,D,D1,lead baquette cook,6 years,OWN,51000.0,Source Verified,n,,credit_card,Credit card refinancing,967xx,HI,36.27,1.0,0.0,7.0,,7.0,0.0,10003.0,44.5,19.0,f,392.71,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,30421.0,22500.0,0
2145,65073109,20000,20000,20000.0,36 months,BAT2252229,9.17,B,B2,Regional Learning Manager,10+ years,OWN,69000.0,Source Verified,n,,credit_card,Credit card refinancing,752xx,TX,20.12,0.0,0.0,,,6.0,0.0,40606.0,93.1,14.0,w,437.17,0.0,0.0,0.0,0.0,,INDIVIDUAL,,13th week,0.0,0.0,40606.0,43600.0,0
2146,61546182,8150,8150,8150.0,36 months,BAT1780517,12.69,C,C2,Grounds Keeper and Custodian,2 years,RENT,28320.0,Verified,n,,debt_consolidation,Debt consolidation,986xx,WA,23.09,0.0,0.0,41.0,89.0,6.0,1.0,8505.0,65.5,9.0,f,143.22,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,14894.0,12300.0,1
2147,65507634,6000,6000,6000.0,36 months,BAT2252229,7.26,A,A4,Security,3 years,MORTGAGE,74000.0,Verified,n,,debt_consolidation,Debt consolidation,074xx,NJ,20.22,0.0,0.0,25.0,,19.0,0.0,34588.0,61.4,30.0,f,103.76,0.0,0.0,0.0,0.0,25.0,INDIVIDUAL,,13th week,0.0,0.0,394342.0,56300.0,0
2148,38830450,12000,12000,12000.0,60 months,,14.31,C,C4,tax aide,8 years,MORTGAGE,41000.0,Verified,n,,credit_card,Credit card refinancing,028xx,RI,20.17,0.0,1.0,,,8.0,0.0,9036.0,91.3,18.0,w,1707.02,0.0,0.0,0.0,0.0,,INDIVIDUAL,,57th week,0.0,0.0,121656.0,9900.0,0
2149,58723090,18725,18725,18725.0,60 months,BAT3873588,13.99,C,C4,Customer service lead,10+ years,OWN,75000.0,Not Verified,n,,debt_consolidation,Debt consolidation,667xx,KS,28.21,0.0,0.0,,,15.0,0.0,16758.0,41.0,27.0,w,1051.33,0.0,0.0,0.0,0.0,,INDIVIDUAL,,26th week,0.0,0.0,42623.0,40900.0,0
2150,69725881,5000,5000,5000.0,36 months,BAT1586599,8.18,B,B1,Teacher,1 year,RENT,22000.0,Source Verified,n,,credit_card,Credit card refinancing,532xx,WI,28.04,0.0,0.0,,,13.0,0.0,19936.0,79.1,16.0,w,66.11,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,42422.0,25200.0,0
2151,7191934,8000,8000,8000.0,36 months, ,11.14,B,B2,SimplexGrinnell,4 years,RENT,90000.0,Not Verified,n,,debt_consolidation,Consolidation Loan,921xx,CA,13.81,0.0,0.0,39.0,,9.0,0.0,14808.0,51.5,25.0,w,718.13,0.0,0.0,0.0,0.0,,INDIVIDUAL,,48th week,0.0,0.0,57098.0,28744.0,1
2152,42544428,16000,16000,16000.0,36 months,BAT4694572,17.86,D,D5,Manager,10+ years,RENT,54000.0,Verified,n,,debt_consolidation,Debt consolidation,939xx,CA,34.44,0.0,1.0,52.0,,21.0,0.0,7681.0,31.4,39.0,w,2297.29,0.0,0.0,0.0,0.0,52.0,INDIVIDUAL,,48th week,0.0,12455.0,96355.0,24500.0,0
2153,49645912,16000,16000,16000.0,60 months,BAT1104812,14.65,C,C5,Ecall anaylst,3 years,OWN,50000.0,Source Verified,n,,debt_consolidation,Debt consolidation,773xx,TX,32.17,0.0,0.0,39.0,,7.0,0.0,16687.0,48.7,14.0,w,1485.76,0.0,0.0,0.0,0.0,39.0,INDIVIDUAL,,35th week,0.0,0.0,75289.0,34300.0,0
2154,17011347,15000,15000,15000.0,36 months,BAT2136391,11.99,B,B3,Lab Tech,10+ years,OWN,60000.0,Source Verified,n,,debt_consolidation,Debt consolidation,769xx,TX,24.16,0.0,0.0,40.0,,6.0,0.0,1508.0,58.0,24.0,w,1960.3,0.0,0.0,0.0,0.0,,INDIVIDUAL,,70th week,0.0,558.0,34624.0,2600.0,0
2155,11679005,28000,28000,28000.0,60 months,BAT5629144,19.97,D,D5,Lead MRI technologist,10+ years,MORTGAGE,80000.0,Verified,n,> I would like to do a debt consolidation to pay off credit card debt and other loans. With all debt consolidated the payments would be smaller and more manageable and should be able to make extra payments to pay off debt faster.<br>,debt_consolidation,consolidation loan,557xx,MN,7.38,0.0,1.0,67.0,,7.0,0.0,13946.0,86.1,36.0,f,9748.17,0.0,0.0,0.0,0.0,,INDIVIDUAL,,104th week,0.0,0.0,394894.0,16200.0,0
2156,68631098,2300,2300,2300.0,36 months,BAT1586599,18.2,E,E1,Front end manager,8 years,RENT,32000.0,Source Verified,n,,debt_consolidation,Debt consolidation,088xx,NJ,27.83,2.0,0.0,5.0,,6.0,0.0,2148.0,43.0,12.0,w,66.7,0.0,0.0,0.0,0.0,18.0,INDIVIDUAL,,9th week,0.0,0.0,19350.0,5000.0,0
2157,14658095,20000,20000,20000.0,36 months,BAT2522922,11.99,B,B3,Supervised Visit Supervisor,1 year,RENT,45000.0,Source Verified,n,,credit_card,Credit card refinancing,563xx,MN,22.59,0.0,0.0,,,24.0,0.0,19859.0,67.3,40.0,w,3264.14,0.0,0.0,0.0,0.0,,INDIVIDUAL,,96th week,0.0,0.0,73401.0,29500.0,0
2158,1001887,12000,12000,11750.0,36 months, ,7.49,A,A4,30 Cooper Square Partnership,8 years,OWN,80000.0,Verified,n,,debt_consolidation,dept consolidation,100xx,NY,19.52,0.0,0.0,,,15.0,0.0,16776.0,28.4,31.0,f,1411.54,0.0,0.0,0.0,0.0,,INDIVIDUAL,,143th week,0.0,,,,1
2159,8449289,20000,20000,20000.0,60 months, ,21.15,E,E2,Phoenix Police Dept,6 years,RENT,50000.0,Source Verified,n,> Consolidate loans and become debt free quicker by using this loan paying more principle to the amount<br>,debt_consolidation,Debt consolidation,850xx,AZ,21.12,0.0,1.0,,94.0,9.0,1.0,11780.0,89.2,18.0,f,8381.74,0.0,0.0,0.0,0.0,,INDIVIDUAL,,122th week,0.0,0.0,194409.0,13200.0,0
2160,66165126,13000,13000,13000.0,36 months,BAT2252229,7.26,A,A4,General manager,4 years,MORTGAGE,120000.0,Not Verified,n,,credit_card,Credit card refinancing,604xx,IL,20.5,0.0,0.0,,,13.0,0.0,49139.0,63.5,25.0,w,176.31,0.0,0.0,0.0,0.0,,INDIVIDUAL,,9th week,0.0,0.0,212971.0,77400.0,0
2161,55385919,5000,5000,5000.0,36 months,BAT3726927,13.99,C,C4,store manager,5 years,RENT,32000.0,Source Verified,n,,other,Other,103xx,NY,25.58,1.0,2.0,18.0,,7.0,0.0,5208.0,33.6,8.0,w,372.17,0.0,0.0,0.0,0.0,18.0,INDIVIDUAL,,31th week,0.0,0.0,7263.0,15500.0,0
2162,53795119,28800,28800,28800.0,60 months, ,10.99,B,B4,Counselor,10+ years,MORTGAGE,80000.0,Verified,n,,debt_consolidation,Debt consolidation,296xx,SC,16.95,0.0,0.0,,,12.0,0.0,19540.0,22.3,25.0,w,1757.99,0.0,0.0,0.0,0.0,,INDIVIDUAL,,31th week,0.0,0.0,34472.0,87600.0,0
2163,13307907,3000,3000,3000.0,36 months,BAT224923,8.9,A,A5,Program Specialist,10+ years,RENT,76000.0,Not Verified,n,> Consolidating two credit cards.<br>,debt_consolidation,Debt consolidation,079xx,NJ,3.39,0.0,1.0,41.0,,6.0,0.0,6383.0,27.9,26.0,f,162.61,0.0,0.0,0.0,0.0,41.0,INDIVIDUAL,,35th week,0.0,0.0,6383.0,22900.0,1
2164,65478598,15000,15000,15000.0,60 months,,19.99,E,E4,Library Serv Assitant,10+ years,RENT,52000.0,Verified,n,,credit_card,Credit card refinancing,191xx,PA,15.3,0.0,2.0,72.0,,10.0,0.0,12159.0,67.2,23.0,w,700.57,0.0,0.0,0.0,0.0,72.0,INDIVIDUAL,,13th week,0.0,0.0,15104.0,18100.0,0
2165,6818080,5000,5000,5000.0,36 months,BAT4808022,19.05,D,D4,,,MORTGAGE,45000.0,Verified,n,,other,VACATION,070xx,NJ,10.99,0.0,0.0,,,5.0,0.0,34998.0,100.0,15.0,f,519.06,0.0,0.0,0.0,0.0,,INDIVIDUAL,,31th week,0.0,0.0,156296.0,35000.0,1
